ImageId,fold
20190822161045_20190822161339_tile_2487,4
20190823135623_20190823135909_tile_1103,4
20190822074237_20190822074521_tile_4746,1
20190823074026_20190823074323_tile_2192,4
20190823072627_20190823072925_tile_10487,2
20190804133131_20190804133356_tile_779,3
20190822085151_20190822085445_tile_566,4
20190822073257_20190822073557_tile_2418,3
20190822102956_20190822103254_tile_4105,4
20190823155824_20190823160121_tile_4547,1
20190823082145_20190823082444_tile_7810,2
20190823070853_20190823071152_tile_2024,2
20190822084226_20190822084526_tile_3229,1
20190823071331_20190823071608_tile_838,0
20190823160351_20190823160645_tile_8187,3
20190822135802_20190822140055_tile_1760,2
20190822160239_20190822160529_tile_3879,4
20190804141608_20190804141830_tile_5324,3
20190823161806_20190823162129_tile_2744,2
20190823161806_20190823162129_tile_2742,3
20190822150641_20190822150929_tile_9988,3
20190823153502_20190823153756_tile_3841,3
20190822082047_20190822082347_tile_4329,1
20190823090554_20190823090904_tile_5017,1
20190822094951_20190822095250_tile_2965,4
20190822085638_20190822085935_tile_10641,4
20190822135802_20190822140055_tile_1757,1
20190823135623_20190823135909_tile_1116,2
20190823130736_20190823131054_tile_4279,0
20190823131744_20190823132104_tile_3511,4
20190823161806_20190823162129_tile_2730,4
20190822085638_20190822085935_tile_10659,4
20190804141608_20190804141830_tile_5329,3
20190823141123_20190823141407_tile_3115,3
20190823123717_20190823124038_tile_2674,4
20190823094036_20190823094408_tile_10268,1
20190804135937_20190804140208_tile_6568,3
20190822163425_20190822163708_tile_6301,0
20190804130928_20190804131204_tile_5134,0
20190823152527_20190823152847_tile_5806,4
20190823095034_20190823095347_tile_1823,4
20190822100114_20190822100413_tile_664,4
20190822141600_20190822141831_tile_8909,3
20190804145216_20190804145445_tile_6522,3
20190804130422_20190804130643_tile_3171,3
20190823141123_20190823141407_tile_3117,4
20190823085444_20190823085754_tile_945,4
20190823123717_20190823124038_tile_2692,2
20190804140510_20190804140727_tile_4697,3
20190822084703_20190822085003_tile_1382,3
20190804113605_20190804113825_tile_9017,2
20190823154802_20190823155103_tile_9759,2
20190823083119_20190823083425_tile_2083,0
20190823074026_20190823074323_tile_2200,1
20190822065241_20190822065541_tile_2582,1
20190822071025_20190822071321_tile_720,4
20190822152355_20190822152652_tile_3998,4
20190822071025_20190822071321_tile_726,0
20190822155125_20190822155355_tile_7385,0
20190804115720_20190804115941_tile_9553,1
20190822145028_20190822145325_tile_9229,1
20190804133705_20190804133940_tile_5553,4
20190822155502_20190822155747_tile_4655,4
20190823084056_20190823084400_tile_3447,2
20190823090045_20190823090358_tile_1000,2
20190822102956_20190822103254_tile_4106,2
20190804120223_20190804120456_tile_63,0
20190823082145_20190823082444_tile_7806,4
20190822072817_20190822073109_tile_10146,1
20190822163425_20190822163708_tile_6315,3
20190822093552_20190822093843_tile_9664,3
20190823155824_20190823160121_tile_4549,4
20190822102427_20190822102736_tile_6098,3
20190823161251_20190823161546_tile_8311,3
20190823094036_20190823094408_tile_10246,0
20190822145832_20190822150114_tile_9610,3
20190823134629_20190823134924_tile_8247,3
20190823130736_20190823131054_tile_4280,0
20190822145832_20190822150114_tile_9597,3
20190822092149_20190822092450_tile_1703,3
20190822152811_20190822153054_tile_11,4
20190822155125_20190822155355_tile_7375,0
20190822164304_20190822164613_tile_3391,1
20190822084226_20190822084526_tile_3223,3
20190822075219_20190822075510_tile_8138,1
20190823091635_20190823091951_tile_8795,3
20190822074237_20190822074521_tile_4748,2
20190822080151_20190822080440_tile_606,1
20190823144849_20190823145144_tile_3292,2
20190822143613_20190822143904_tile_4905,0
20190823073526_20190823073827_tile_7481,2
20190823141123_20190823141407_tile_3114,4
20190822155125_20190822155355_tile_7381,2
20190823131744_20190823132104_tile_3515,4
20190822084226_20190822084526_tile_3233,3
20190823092528_20190823092835_tile_1209,0
20190823123717_20190823124038_tile_2689,4
20190822144546_20190822144829_tile_7593,3
20190822101452_20190822101748_tile_4391,1
20190822085151_20190822085445_tile_558,2
20190822153149_20190822153444_tile_1055,1
20190823073047_20190823073350_tile_7976,1
20190822144046_20190822144338_tile_1475,2
20190823085011_20190823085317_tile_6951,4
20190804135332_20190804135556_tile_7160,0
20190822071924_20190822072224_tile_8628,3
20190822152811_20190822153054_tile_13,4
20190822134835_20190822135131_tile_4488,3
20190823131240_20190823131533_tile_7537,1
20190822070143_20190822070439_tile_7107,4
20190822144046_20190822144338_tile_1493,2
20190823083559_20190823083940_tile_5927,4
20190823130736_20190823131054_tile_4264,4
20190823090045_20190823090358_tile_993,3
20190822145028_20190822145325_tile_9222,1
20190823095034_20190823095347_tile_1809,4
20190823065021_20190823065333_tile_9157,2
20190823073526_20190823073827_tile_7497,1
20190823132244_20190823132535_tile_2800,4
20190822094025_20190822094322_tile_5866,3
20190823144002_20190823144238_tile_10083,0
20190822151523_20190822151826_tile_2912,0
20190823142603_20190823142913_tile_3570,0
20190822074237_20190822074521_tile_4756,4
20190822133333_20190822133635_tile_7767,4
20190822160239_20190822160529_tile_3896,3
20190823075755_20190823080053_tile_10768,1
20190822094951_20190822095250_tile_2954,1
20190823065021_20190823065333_tile_9159,3
20190804121331_20190804121610_tile_1647,2
20190823085011_20190823085317_tile_6942,1
20190823095034_20190823095347_tile_1808,4
20190822081617_20190822081907_tile_9814,1
20190822080619_20190822080931_tile_222,0
20190822142017_20190822142316_tile_9285,2
20190822071025_20190822071321_tile_736,0
20190822161458_20190822161736_tile_8421,4
20190804133705_20190804133940_tile_5555,4
20190823073047_20190823073350_tile_7980,4
20190822141600_20190822141831_tile_8899,1
20190823153025_20190823153316_tile_5075,3
20190823131240_20190823131533_tile_7535,2
20190823084527_20190823084841_tile_10547,4
20190823141628_20190823141922_tile_8740,2
20190823123151_20190823123459_tile_2304,0
20190822101929_20190822102224_tile_10376,1
20190822075657_20190822080002_tile_10709,2
20190822085638_20190822085935_tile_10644,2
20190823073047_20190823073350_tile_7977,2
20190804121908_20190804122131_tile_6677,3
20190823132244_20190823132535_tile_2792,2
20190823085011_20190823085317_tile_6944,3
20190822100953_20190822101249_tile_8856,3
20190804143846_20190804144102_tile_5701,4
20190804132031_20190804132301_tile_9497,2
20190823162315_20190823162606_tile_7868,0
20190823095034_20190823095347_tile_1811,2
20190804124749_20190804125033_tile_3666,1
20190804133705_20190804133940_tile_5541,3
20190822154325_20190822154559_tile_9337,3
20190804120223_20190804120456_tile_58,0
20190822143107_20190822143418_tile_1535,1
20190823140636_20190823140937_tile_10421,4
20190804120805_20190804121023_tile_6209,3
20190822151108_20190822151351_tile_8083,0
20190823065938_20190823070236_tile_2138,0
20190822074720_20190822075013_tile_10040,3
20190822072817_20190822073109_tile_10147,4
20190804114132_20190804114404_tile_10825,4
20190823153502_20190823153756_tile_3833,4
20190804114132_20190804114404_tile_10821,0
20190822142505_20190822142747_tile_6838,1
20190823071743_20190823072036_tile_2622,3
20190823075755_20190823080053_tile_10765,2
20190823073526_20190823073827_tile_7495,1
20190823081648_20190823081959_tile_4863,3
20190822065725_20190822065959_tile_7273,1
20190804133705_20190804133940_tile_5544,2
20190804114647_20190804114904_tile_6249,1
20190804142736_20190804142950_tile_1160,3
20190822070610_20190822070846_tile_3717,0
20190822075219_20190822075510_tile_8133,0
20190804115720_20190804115941_tile_9544,3
20190823084527_20190823084841_tile_10537,0
20190822074720_20190822075013_tile_10025,3
20190822133830_20190822134118_tile_3782,0
20190822084703_20190822085003_tile_1381,0
20190804140510_20190804140727_tile_4698,1
20190822150641_20190822150929_tile_9979,3
20190823130736_20190823131054_tile_4262,1
20190822143107_20190822143418_tile_1545,1
20190822151523_20190822151826_tile_2901,4
20190823133754_20190823134101_tile_274,2
20190823084056_20190823084400_tile_3450,1
20190804140510_20190804140727_tile_4709,4
20190823133754_20190823134101_tile_280,4
20190822161837_20190822162134_tile_1589,1
20190822085151_20190822085445_tile_555,4
20190822071924_20190822072224_tile_8638,2
20190822141600_20190822141831_tile_8898,2
20190823125732_20190823130048_tile_1920,2
20190823143529_20190823143813_tile_4437,3
20190822155502_20190822155747_tile_4653,1
20190822133333_20190822133635_tile_7761,1
20190823161806_20190823162129_tile_2736,3
20190822133830_20190822134118_tile_3778,3
20190823152527_20190823152847_tile_5812,3
20190823100628_20190823100943_tile_5440,3
20190822153149_20190822153444_tile_1052,3
20190822083256_20190822083600_tile_10918,0
20190822081617_20190822081907_tile_9827,2
20190823124735_20190823125042_tile_2261,2
20190822142505_20190822142747_tile_6836,1
20190823094036_20190823094408_tile_10263,3
20190823132244_20190823132535_tile_2805,2
20190804114132_20190804114404_tile_10818,2
20190823153502_20190823153756_tile_3826,0
20190804111224_20190804111453_tile_8687,1
20190822074237_20190822074521_tile_4752,0
20190822143107_20190822143418_tile_1533,0
20190823130239_20190823130540_tile_3611,0
20190823071743_20190823072036_tile_2631,4
20190823144849_20190823145144_tile_3282,1
20190823151153_20190823151440_tile_6052,2
20190822093113_20190822093410_tile_513,2
20190804134228_20190804134450_tile_1870,3
20190822094509_20190822094813_tile_163,0
20190823065021_20190823065333_tile_9165,4
20190822100114_20190822100413_tile_672,2
20190823070415_20190823070716_tile_6359,3
20190822163021_20190822163304_tile_8475,0
20190822134328_20190822134645_tile_7048,0
20190804130928_20190804131204_tile_5141,2
20190823065505_20190823065800_tile_397,4
20190804142736_20190804142950_tile_1156,2
20190822080619_20190822080931_tile_217,2
20190822092635_20190822092926_tile_8365,2
20190822082047_20190822082347_tile_4333,3
20190804124749_20190804125033_tile_3679,3
20190822141103_20190822141406_tile_4962,2
20190822161837_20190822162134_tile_1600,3
20190823080230_20190823080526_tile_1972,3
20190822074720_20190822075013_tile_10026,0
20190822094025_20190822094322_tile_5868,1
20190804123547_20190804123823_tile_6149,1
20190804132547_20190804132826_tile_10876,0
20190823131744_20190823132104_tile_3509,4
20190822153149_20190822153444_tile_1043,0
20190823142111_20190823142355_tile_3949,2
20190822162246_20190822162529_tile_7655,1
20190823123151_20190823123459_tile_2308,3
20190823125732_20190823130048_tile_1921,2
20190822080619_20190822080931_tile_227,4
20190804125251_20190804125541_tile_6897,0
20190823151153_20190823151440_tile_6057,4
20190822153558_20190822153835_tile_2531,2
20190823100628_20190823100943_tile_5436,1
20190823084056_20190823084400_tile_3445,4
20190823074455_20190823074758_tile_10189,1
20190822150641_20190822150929_tile_9985,1
20190822085151_20190822085445_tile_556,4
20190804120223_20190804120456_tile_54,1
20190822164304_20190822164613_tile_3386,0
20190823135623_20190823135909_tile_1114,0
20190822082047_20190822082347_tile_4318,3
20190822145832_20190822150114_tile_9605,4
20190822070143_20190822070439_tile_7103,2
20190823101748_20190823102106_tile_9451,4
20190822093552_20190822093843_tile_9663,3
20190823070853_20190823071152_tile_2035,2
20190823091132_20190823091448_tile_7932,0
20190822082047_20190822082347_tile_4323,4
20190823072627_20190823072925_tile_10492,0
20190823131240_20190823131533_tile_7539,2
20190822082538_20190822082826_tile_4168,0
20190822161458_20190822161736_tile_8417,0
20190823141628_20190823141922_tile_8730,1
20190822151523_20190822151826_tile_2898,1
20190823124221_20190823124528_tile_9870,1
20190822161458_20190822161736_tile_8407,1
20190823082625_20190823082938_tile_452,4
20190823071743_20190823072036_tile_2629,1
20190823131240_20190823131533_tile_7550,0
20190823065505_20190823065800_tile_384,1
20190823090045_20190823090358_tile_991,4
20190804124749_20190804125033_tile_3674,0
20190822094509_20190822094813_tile_179,1
20190822091156_20190822091502_tile_106,2
20190822155902_20190822160145_tile_883,2
20190822080151_20190822080440_tile_604,0
20190804123547_20190804123823_tile_6165,2
20190822145832_20190822150114_tile_9609,4
20190822090458_20190822090745_tile_6608,4
20190804120223_20190804120456_tile_57,1
20190823095034_20190823095347_tile_1814,3
20190823082145_20190823082444_tile_7820,1
20190804111224_20190804111453_tile_8685,4
20190822071025_20190822071321_tile_733,1
20190822144546_20190822144829_tile_7596,2
20190822141103_20190822141406_tile_4975,1
20190823144405_20190823144711_tile_3343,1
20190822153149_20190822153444_tile_1057,3
20190822153149_20190822153444_tile_1061,2
20190823065938_20190823070236_tile_2142,3
20190822091719_20190822092011_tile_9714,4
20190804140510_20190804140727_tile_4696,3
20190823130239_20190823130540_tile_3621,2
20190823074026_20190823074323_tile_2213,1
20190822144546_20190822144829_tile_7595,0
20190822155902_20190822160145_tile_882,0
20190804142149_20190804142420_tile_9107,3
20190823081648_20190823081959_tile_4849,4
20190804133131_20190804133356_tile_773,2
20190822143613_20190822143904_tile_4908,3
20190804140510_20190804140727_tile_4695,0
20190823162315_20190823162606_tile_7863,4
20190822082047_20190822082347_tile_4322,3
20190823130736_20190823131054_tile_4270,0
20190804145216_20190804145445_tile_6509,1
20190822095638_20190822095937_tile_7430,0
20190822151523_20190822151826_tile_2907,3
20190822074237_20190822074521_tile_4760,3
20190804111224_20190804111453_tile_8689,0
20190823071743_20190823072036_tile_2625,2
20190823145306_20190823145612_tile_7219,0
20190823074455_20190823074758_tile_10187,3
20190822142017_20190822142316_tile_9270,4
20190822150641_20190822150929_tile_9981,1
20190823141123_20190823141407_tile_3116,4
20190823070415_20190823070716_tile_6358,2
20190823144002_20190823144238_tile_10090,3
20190823072627_20190823072925_tile_10485,1
20190823095034_20190823095347_tile_1813,0
20190823095034_20190823095347_tile_1816,1
20190822162246_20190822162529_tile_7652,1
20190804120805_20190804121023_tile_6205,0
20190822102956_20190822103254_tile_4102,3
20190822163021_20190822163304_tile_8472,2
20190804115720_20190804115941_tile_9551,1
20190823093548_20190823093858_tile_5503,4
20190822094025_20190822094322_tile_5878,2
20190822082538_20190822082826_tile_4161,0
20190822085151_20190822085445_tile_564,1
20190804141038_20190804141312_tile_9063,3
20190822161458_20190822161736_tile_8408,4
20190823070853_20190823071152_tile_2029,4
20190823154802_20190823155103_tile_9758,0
20190823070853_20190823071152_tile_2041,1
20190823155824_20190823160121_tile_4546,4
20190823162315_20190823162606_tile_7862,4
20190822092635_20190822092926_tile_8360,3
20190822143613_20190822143904_tile_4912,1
20190823070853_20190823071152_tile_2030,4
20190823142111_20190823142355_tile_3946,3
20190822152811_20190822153054_tile_8,3
20190823153025_20190823153316_tile_5079,0
20190823073047_20190823073350_tile_7988,3
20190823153025_20190823153316_tile_5069,0
20190823125228_20190823125530_tile_8586,3
20190823124221_20190823124528_tile_9877,2
20190823092528_20190823092835_tile_1215,1
20190804123018_20190804123239_tile_3012,0
20190822151944_20190822152215_tile_6999,3
20190822144546_20190822144829_tile_7588,4
20190804114647_20190804114904_tile_6250,0
20190804114647_20190804114904_tile_6255,2
20190822153931_20190822154218_tile_4591,4
20190823085011_20190823085317_tile_6938,2
20190822102956_20190822103254_tile_4109,1
20190804123018_20190804123239_tile_3011,4
20190822100114_20190822100413_tile_670,4
20190823124221_20190823124528_tile_9863,3
20190823160351_20190823160645_tile_8197,4
20190822154325_20190822154559_tile_9329,4
20190823144002_20190823144238_tile_10085,2
20190823083559_20190823083940_tile_5929,4
20190804141038_20190804141312_tile_9058,3
20190823080230_20190823080526_tile_1977,4
20190823143529_20190823143813_tile_4431,3
20190823093548_20190823093858_tile_5487,1
20190804122434_20190804122704_tile_6464,4
20190822094025_20190822094322_tile_5875,2
20190823131240_20190823131533_tile_7549,3
20190822145832_20190822150114_tile_9612,0
20190822085638_20190822085935_tile_10658,1
20190822100114_20190822100413_tile_666,2
20190823070415_20190823070716_tile_6351,0
20190823075318_20190823075613_tile_5284,0
20190823093023_20190823093332_tile_8963,0
20190823101134_20190823101448_tile_2855,3
20190822164304_20190822164613_tile_3385,1
20190823141123_20190823141407_tile_3127,4
20190804121331_20190804121610_tile_1661,2
20190823153025_20190823153316_tile_5076,1
20190822080151_20190822080440_tile_608,4
20190823130239_20190823130540_tile_3613,1
20190822153931_20190822154218_tile_4607,1
20190822100114_20190822100413_tile_668,1
20190822085151_20190822085445_tile_568,1
20190823084527_20190823084841_tile_10531,4
20190822161045_20190822161339_tile_2470,3
20190804141038_20190804141312_tile_9053,4
20190822143613_20190822143904_tile_4917,4
20190823074026_20190823074323_tile_2210,1
20190823083119_20190823083425_tile_2099,2
20190823082625_20190823082938_tile_445,1
20190823091635_20190823091951_tile_8784,0
20190822082047_20190822082347_tile_4331,0
20190823140636_20190823140937_tile_10427,2
20190823081648_20190823081959_tile_4847,1
20190822163021_20190822163304_tile_8464,2
20190822073746_20190822074042_tile_5385,0
20190823135623_20190823135909_tile_1113,1
20190804113605_20190804113825_tile_9007,0
20190822075219_20190822075510_tile_8129,2
20190823135623_20190823135909_tile_1110,4
20190823100628_20190823100943_tile_5449,0
20190822074720_20190822075013_tile_10029,0
20190822070610_20190822070846_tile_3731,4
20190804123547_20190804123823_tile_6156,0
20190804121908_20190804122131_tile_6676,0
20190822135802_20190822140055_tile_1759,1
20190822100114_20190822100413_tile_663,1
20190822091719_20190822092011_tile_9709,0
20190822161045_20190822161339_tile_2486,3
20190823134629_20190823134924_tile_8257,2
20190823085444_20190823085754_tile_935,4
20190823133754_20190823134101_tile_289,2
20190823125732_20190823130048_tile_1913,0
20190823134629_20190823134924_tile_8259,0
20190822101929_20190822102224_tile_10379,4
20190823152057_20190823152354_tile_1266,3
20190822134328_20190822134645_tile_7061,0
20190804143251_20190804143533_tile_343,3
20190822155125_20190822155355_tile_7377,0
20190822162246_20190822162529_tile_7649,4
20190823074455_20190823074758_tile_10204,1
20190822154325_20190822154559_tile_9328,0
20190822160239_20190822160529_tile_3887,1
20190804122434_20190804122704_tile_6462,2
20190822160239_20190822160529_tile_3888,2
20190823154802_20190823155103_tile_9754,4
20190804141608_20190804141830_tile_5339,1
20190822084226_20190822084526_tile_3224,3
20190804121908_20190804122131_tile_6675,3
20190823144405_20190823144711_tile_3335,0
20190822065241_20190822065541_tile_2566,1
20190823145306_20190823145612_tile_7210,4
20190822092635_20190822092926_tile_8368,0
20190822152811_20190822153054_tile_2,3
20190822161045_20190822161339_tile_2478,1
20190823083559_20190823083940_tile_5934,4
20190823071331_20190823071608_tile_829,2
20190822071501_20190822071737_tile_6711,4
20190822162621_20190822162906_tile_5661,3
20190823145306_20190823145612_tile_7223,1
20190823083559_20190823083940_tile_5926,3
20190822071924_20190822072224_tile_8640,4
20190822093552_20190822093843_tile_9648,3
20190822092149_20190822092450_tile_1711,4
20190823161806_20190823162129_tile_2738,2
20190822164803_20190822165101_tile_4218,1
20190822150221_20190822150509_tile_8513,3
20190823082625_20190823082938_tile_440,0
20190823084056_20190823084400_tile_3444,1
20190823153025_20190823153316_tile_5072,2
20190823070853_20190823071152_tile_2033,2
20190822161045_20190822161339_tile_2477,3
20190822100953_20190822101249_tile_8846,4
20190823124221_20190823124528_tile_9867,2
20190804134228_20190804134450_tile_1865,0
20190804133131_20190804133356_tile_772,3
20190822085638_20190822085935_tile_10643,2
20190822161837_20190822162134_tile_1592,0
20190822093552_20190822093843_tile_9646,0
20190823142603_20190823142913_tile_3553,1
20190822100953_20190822101249_tile_8845,1
20190804114132_20190804114404_tile_10812,1
20190823091635_20190823091951_tile_8786,1
20190822074720_20190822075013_tile_10030,4
20190823074026_20190823074323_tile_2195,0
20190804111851_20190804112030_tile_5176,1
20190804124749_20190804125033_tile_3671,1
20190822161045_20190822161339_tile_2488,2
20190823081648_20190823081959_tile_4852,1
20190822144546_20190822144829_tile_7601,1
20190804135332_20190804135556_tile_7158,3
20190823152527_20190823152847_tile_5819,0
20190822153558_20190822153835_tile_2537,3
20190823144849_20190823145144_tile_3276,3
20190823081648_20190823081959_tile_4857,0
20190822072817_20190822073109_tile_10142,0
20190823142603_20190823142913_tile_3556,3
20190823130239_20190823130540_tile_3612,4
20190823081159_20190823081456_tile_5214,2
20190822080619_20190822080931_tile_223,4
20190822075219_20190822075510_tile_8131,2
20190823142603_20190823142913_tile_3572,4
20190804120223_20190804120456_tile_56,1
20190823135139_20190823135448_tile_1426,3
20190823145732_20190823150016_tile_7335,4
20190823130239_20190823130540_tile_3616,1
20190822163425_20190822163708_tile_6316,4
20190804124749_20190804125033_tile_3663,4
20190823082145_20190823082444_tile_7808,3
20190804142736_20190804142950_tile_1157,1
20190823091132_20190823091448_tile_7930,4
20190804121331_20190804121610_tile_1650,3
20190822153558_20190822153835_tile_2532,1
20190822080151_20190822080440_tile_611,1
20190823160819_20190823161113_tile_11028,4
20190804114647_20190804114904_tile_6263,3
20190822150221_20190822150509_tile_8515,1
20190823090554_20190823090904_tile_5027,4
20190822155902_20190822160145_tile_879,4
20190822153931_20190822154218_tile_4603,4
20190823065505_20190823065800_tile_396,0
20190822153149_20190822153444_tile_1044,1
20190823144405_20190823144711_tile_3336,2
20190823142603_20190823142913_tile_3560,4
20190823125228_20190823125530_tile_8585,4
20190822093552_20190822093843_tile_9652,2
20190822161045_20190822161339_tile_2480,2
20190822135802_20190822140055_tile_1758,4
20190823095600_20190823095931_tile_10981,0
20190822152355_20190822152652_tile_3992,2
20190822144546_20190822144829_tile_7590,4
20190822161045_20190822161339_tile_2482,4
20190823135139_20190823135448_tile_1433,0
20190822071924_20190822072224_tile_8644,4
20190822160239_20190822160529_tile_3892,3
20190823090554_20190823090904_tile_5029,2
20190823085011_20190823085317_tile_6955,2
20190822072404_20190822072642_tile_6779,2
20190823130736_20190823131054_tile_4272,2
20190804124148_20190804124417_tile_1325,1
20190822075219_20190822075510_tile_8135,0
20190804133705_20190804133940_tile_5548,3
20190823081648_20190823081959_tile_4859,2
20190823093548_20190823093858_tile_5501,3
20190823101748_20190823102106_tile_9443,4
20190823145306_20190823145612_tile_7225,4
20190823162315_20190823162606_tile_7867,0
20190823131744_20190823132104_tile_3513,1
20190822154325_20190822154559_tile_9335,2
20190822071025_20190822071321_tile_718,0
20190804113605_20190804113825_tile_9003,2
20190804123547_20190804123823_tile_6155,0
20190822065725_20190822065959_tile_7274,1
20190823145306_20190823145612_tile_7207,4
20190823065938_20190823070236_tile_2139,0
20190822074237_20190822074521_tile_4744,1
20190822091719_20190822092011_tile_9705,4
20190804133131_20190804133356_tile_787,4
20190823071743_20190823072036_tile_2621,0
20190823091635_20190823091951_tile_8787,0
20190822154658_20190822154950_tile_9395,3
20190822092149_20190822092450_tile_1708,1
20190823125228_20190823125530_tile_8582,1
20190804132031_20190804132301_tile_9491,2
20190804141608_20190804141830_tile_5333,3
20190822093113_20190822093410_tile_506,0
20190823135139_20190823135448_tile_1435,2
20190822135802_20190822140055_tile_1755,4
20190822071501_20190822071737_tile_6725,2
20190823100628_20190823100943_tile_5432,4
20190822162246_20190822162529_tile_7654,4
20190822093113_20190822093410_tile_497,3
20190822093552_20190822093843_tile_9659,2
20190822091156_20190822091502_tile_111,4
20190823084056_20190823084400_tile_3460,1
20190823080717_20190823081024_tile_3061,0
20190823074026_20190823074323_tile_2203,4
20190823100628_20190823100943_tile_5447,1
20190823065021_20190823065333_tile_9164,1
20190823090554_20190823090904_tile_5024,1
20190823094552_20190823094850_tile_10599,0
20190822075657_20190822080002_tile_10708,3
20190822145832_20190822150114_tile_9600,4
20190823123151_20190823123459_tile_2319,1
20190823144849_20190823145144_tile_3290,2
20190822150221_20190822150509_tile_8520,2
20190823072627_20190823072925_tile_10488,0
20190823074026_20190823074323_tile_2201,4
20190822143107_20190822143418_tile_1550,2
20190823094552_20190823094850_tile_10598,2
20190823144849_20190823145144_tile_3280,0
20190804135332_20190804135556_tile_7173,1
20190823141628_20190823141922_tile_8731,1
20190823141628_20190823141922_tile_8739,2
20190822155902_20190822160145_tile_892,2
20190822134328_20190822134645_tile_7053,0
20190822133333_20190822133635_tile_7758,1
